0.76,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.77,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.78,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.79,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.8,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.81,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.8200000000000001,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.8300000000000001,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.84,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.85,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.86,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.87,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.88,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.89,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.9,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.91,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.92,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.93,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.9400000000000001,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.9500000000000001,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.96,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.97,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.98,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.99,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.01,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.02,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.03,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.04,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.05,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.06,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.07,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.08,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.09,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.11,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.12,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1300000000000001,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1400000000000001,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1500000000000001,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.16,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.17,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.18,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.19,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.2,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.21,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.22,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.23,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.24,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.25,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.26,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.27,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.28,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.29,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.3,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.31,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.32,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.33,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.34,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.35,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.36,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.37,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.3800000000000001,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.3900000000000001,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.4000000000000001,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.41,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.42,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.43,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.44,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.45,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.46,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.47,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.48,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.49,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.5,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.51,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.52,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.53,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.54,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.55,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.56,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.57,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.59,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.6,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.61,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.62,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.6300000000000001,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.6400000000000001,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.6500000000000001,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.6600000000000001,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.67,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.68,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.69,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.7,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.71,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.72,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.73,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.74,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.75,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.76,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.77,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.78,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.79,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.8,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.81,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.82,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.83,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.84,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.85,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.86,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.87,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.8800000000000001,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.8900000000000001,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.9000000000000001,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.9100000000000001,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.92,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.93,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.94,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.95,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.96,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.97,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.98,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.99,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0100000000000002,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.02,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0300000000000002,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.04,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.05,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.06,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.07,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.08,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.09,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.1,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.11,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.12,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.13,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.14,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.15,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.16,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.17,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.18,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.19,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.2,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.21,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.22,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.23,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.24,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.25,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.2600000000000002,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.27,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.2800000000000002,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.29,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.3000000000000003,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.31,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.32,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.33,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.34,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.35,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.36,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.37,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.38,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.39,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.4,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.41,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.42,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.43,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.44,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.45,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.46,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.47,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.48,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.49,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.5,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.5100000000000002,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.52,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.5300000000000002,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.54,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.5500000000000003,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.56,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.57,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.58,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.59,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.6,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.61,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.62,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.63,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.64,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.65,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.66,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.67,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.68,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.69,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.7,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.71,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.72,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.73,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.74,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.75,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.7600000000000002,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.77,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.7800000000000002,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.79,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.8000000000000003,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.81,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.82,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.83,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.84,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.85,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.86,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.87,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.88,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.89,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.9,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.91,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.92,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.93,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.94,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.95,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.96,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.97,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.98,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.99,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0100000000000002,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.02,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0300000000000002,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.04,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0500000000000003,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.06,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0700000000000003,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.08,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.09,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.1,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.11,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.12,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.13,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.14,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.15,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.16,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.17,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.18,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.19,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.2,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.21,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.22,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.23,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.24,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.25,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.2600000000000002,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.27,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.2800000000000002,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.29,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.3000000000000003,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.31,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.3200000000000003,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.33,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.34,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.35,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.36,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.37,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.38,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.39,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.4,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.41,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.42,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.43,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
